"GeneID","GeneSymbol","GeneBiotype","Myometrim-55_12640","Myometrium-55_11564","Myometrium-55.11911","061919Myometrium","Myometrium-55_12745","Fibroid55-12906","Fibroid-55_12382","Fibroid-55_12640","Fibroid-55_12843","Fibroid061919"
"ENSG00000231326","RP11-69C17.4","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000234556","LINC00701","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000234170","RP11-446F3.2","Gene",0,NA,0,0,0,0,0,0,1,0
"ENSG00000237500","RP11-526P5.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000235281","RP11-526P5.2","Gene",0,NA,0,0,0,0,0,0,0,3
"ENSG00000234182","RP11-118K6.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000273001","RP11-118K6.3","Gene",0,NA,0,1,3,10,0,0,0,13
"ENSG00000067057","PFKP","Gene",98,831,148,659,167,941,210,148,483,828
"ENSG00000278419","RP11-298E9.7","Gene",0,NA,0,1,0,0,0,0,0,0
"ENSG00000107959","PITRM1","Gene",106,435,90,300,131,549,110,90,195,439
"ENSG00000237399","PITRM1-AS1","Gene",4,6,1,7,3,10,2,2,1,6
"ENSG00000236968","RP11-298E9.5","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000226762","RP11-298E9.6","Gene",1,NA,0,3,0,0,0,0,0,0
"ENSG00000227338","RP11-195B3.1","Gene",0,NA,0,0,0,1,1,0,2,1
"ENSG00000233321","RP11-482E14.1","Gene",0,NA,0,1,0,0,0,0,0,0
"ENSG00000236892","RP11-482E14.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000229672","RP11-184A2.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000228353","RP11-184A2.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000067082","KLF6","Gene",5185,10014,3178,13238,2228,3313,4107,1662,10829,5981
"ENSG00000230573","RP11-464C19.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000226005","RP11-464C19.3","Gene",0,NA,0,0,0,2,0,0,0,0
"ENSG00000227101","RP11-433J20.2","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000236990","RP11-433J20.1","Gene",0,NA,1,3,1,2,0,1,1,4
"ENSG00000233117","LINC00702","Gene",3,32,12,12,36,78,0,1,26,36
"ENSG00000224382","LINC00703","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000230096","RP11-34C15.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000231298","LINC00704","Gene",1,NA,0,1,0,11,0,5,8,9
"ENSG00000225269","LINC00705","Gene",0,0,0,0,0,0,0,0,1,1
"ENSG00000165568","AKR1E2","Gene",12,81,10,48,14,48,6,15,60,62
"ENSG00000151632","AKR1C2","Gene",11,249,18,54,12,52,4,8,63,42
"ENSG00000187134","AKR1C1","Gene",10,616,18,49,26,188,3,16,36,146
"ENSG00000224251","RP11-499O7.7","Gene",0,NA,0,1,0,4,0,1,0,1
"ENSG00000196139","AKR1C3","Gene",283,3812,592,609,138,187,472,213,1091,433
"ENSG00000282883","AKR1C3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000198610","AKR1C4","Gene",0,0,0,0,1,0,0,0,0,1
"ENSG00000231039","RP11-445P17.3","Gene",1,NA,0,0,0,0,0,0,1,0
"ENSG00000224034","RP11-445P17.8","Gene",0,NA,0,0,0,0,0,0,1,1
"ENSG00000178473","UCN3","Gene",0,0,0,0,0,1,0,0,0,0
"ENSG00000178462","TUBAL3","Gene",1,22,0,1,0,0,0,0,1,0
"ENSG00000173848","NET1","Gene",318,4724,109,1472,82,421,86,137,933,533
"ENSG00000178372","CALML5","Gene",0,0,0,0,0,2,0,0,0,0
"ENSG00000205488","CALML3-AS1","Gene",0,0,0,0,0,2,0,0,0,3
"ENSG00000178363","CALML3","Gene",0,0,0,0,0,1,0,0,0,4
"ENSG00000256462","RP11-116G8.5","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000242147","RP13-463N16.6","Gene",0,NA,0,0,0,0,0,1,4,4
"ENSG00000231483","RP11-336A10.5","Gene",0,NA,0,0,0,2,0,0,0,1
"ENSG00000228951","RP11-336A10.4","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000196372","ASB13","Gene",27,334,23,96,11,135,45,45,155,85
"ENSG00000108021","FAM208B","Gene",78,413,112,322,141,759,127,87,274,349
"ENSG00000226647","RP11-336A10.2","Gene",0,NA,0,0,0,0,0,1,0,0
"ENSG00000057608","GDI2","Gene",971,3860,1102,2641,284,1173,1004,724,2589,1142
"ENSG00000272764","RP11-318E3.9","Gene",0,NA,0,1,0,1,0,0,0,1
"ENSG00000134461","ANKRD16","Gene",10,80,12,34,34,114,20,17,41,124
"ENSG00000134452","FBXO18","Gene",86,NA,131,350,143,810,106,152,347,561
"ENSG00000232807","RP11-536K7.3","Gene",15,NA,12,70,11,32,16,50,190,44
"ENSG00000134470","IL15RA","Gene",83,683,79,554,26,162,69,84,365,239
"ENSG00000134460","IL2RA","Gene",22,30,19,31,6,14,15,23,35,32
"ENSG00000229664","RP11-536K7.5","Gene",0,NA,0,0,0,7,0,2,0,0
"ENSG00000134453","RBM17","Gene",543,2769,658,1716,362,1730,468,466,1784,1081
"ENSG00000170525","PFKFB3","Gene",354,536,141,545,101,236,136,108,222,230
"ENSG00000213994","RP11-414H17.5","Gene",0,NA,0,0,0,0,1,0,1,3
"ENSG00000215244","RP11-563J2.2","Gene",1,NA,1,3,8,32,0,2,7,17
"ENSG00000212743","RP11-563J2.3","Gene",1,NA,1,2,8,27,2,3,2,6
"ENSG00000065675","PRKCQ","Gene",112,210,248,76,41,41,297,67,138,96
"ENSG00000225948","RP11-554I8.1","Gene",0,NA,1,0,0,0,2,0,0,0
"ENSG00000223784","RP11-554I8.2","Gene",0,NA,0,1,0,1,0,0,1,8
"ENSG00000281186","LINC00706","Gene",0,NA,0,0,0,1,0,0,0,1
"ENSG00000238266","LINC00707","Gene",0,0,0,0,0,2,1,0,0,3
"ENSG00000234248","RP11-799O21.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000223581","RP11-393K12.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000198879","SFMBT2","Gene",69,256,71,99,74,226,54,72,159,209
"ENSG00000232591","RP5-1031D4.2","Gene",0,NA,1,0,1,1,1,3,3,1
"ENSG00000230121","RP11-385N23.1","Gene",0,NA,0,0,0,1,0,2,1,0
"ENSG00000123243","ITIH5","Gene",26,391,68,323,141,296,140,139,571,359
"ENSG00000151655","ITIH2","Gene",0,0,0,0,0,0,0,0,0,1
"ENSG00000151657","KIN","Gene",116,627,161,341,88,435,144,111,250,390
"ENSG00000165629","ATP5C1","Gene",733,NA,963,2135,214,504,755,670,2419,852
"ENSG00000165632","TAF3","Gene",129,671,148,429,130,299,201,120,351,373
"ENSG00000197308","GATA3-AS1","Gene",0,1,0,0,0,1,0,0,2,6
"ENSG00000232638","RP11-379F12.4","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000243350","RP11-379F12.3","Gene",0,NA,0,0,0,0,0,1,0,0
"ENSG00000107485","GATA3","Gene",190,294,306,124,32,18,255,73,116,116
"ENSG00000232170","LINC00708","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000226861","RP5-1119O21.2","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000226990","RP11-543F8.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000234752","RP11-428L9.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000223808","RP11-428L9.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000230014","LINC00709","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000228636","RP5-1051H14.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000224788","RP5-933E2.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000234306","RP11-271F18.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000270111","RP11-271F18.4","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000225383","SFTA1P","Gene",0,1,0,3,0,4,2,0,2,1
"ENSG00000231496","RP1-251M9.2","Gene",0,NA,0,0,0,2,1,0,0,1
"ENSG00000048740","CELF2","Gene",1056,1461,1233,1095,389,968,1102,408,1395,1416
"ENSG00000228027","RP1-251M9.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000229206","RP11-397O4.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000237986","CELF2-AS2","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000230322","RP3-323N1.2","Gene",1,NA,0,4,0,1,1,0,0,4
"ENSG00000181800","CELF2-AS1","Gene",0,0,0,0,1,0,0,0,0,0
"ENSG00000148429","USP6NL","Gene",51,209,32,187,41,158,21,53,178,146
"ENSG00000271360","RP11-138I18.1","Gene",0,NA,0,0,2,0,0,0,0,1
"ENSG00000271046","RP11-138I18.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000134463","ECHDC3","Gene",23,121,27,81,15,28,10,11,20,48
"ENSG00000148426","PROSER2","Gene",2,47,4,23,3,6,2,6,18,15
"ENSG00000225778","PROSER2-AS1","Gene",0,0,0,1,0,2,0,0,0,2
"ENSG00000151461","UPF2","Gene",387,1498,395,796,312,1419,402,309,855,1036
"ENSG00000181192","DHTKD1","Gene",38,241,45,116,53,207,53,53,131,176
"ENSG00000065665","SEC61A2","Gene",7,71,10,37,23,268,23,19,73,141
"ENSG00000165609","NUDT5","Gene",153,840,247,458,71,344,243,201,755,497
"ENSG00000151465","CDC123","Gene",209,1255,308,636,69,277,294,244,889,421
"ENSG00000228302","RP11-186N15.3","Gene",0,NA,0,0,0,3,0,0,1,3
"ENSG00000183049","CAMK1D","Gene",216,488,228,113,92,300,121,166,275,215
"ENSG00000151468","CCDC3","Gene",74,1041,27,98,38,84,9,75,239,99
"ENSG00000123240","OPTN","Gene",394,1594,591,972,310,931,672,435,1333,798
"ENSG00000065328","MCM10","Gene",1,4,3,2,3,42,1,12,22,19
"ENSG00000165623","UCMA","Gene",0,0,0,0,0,0,0,0,0,1
"ENSG00000107537","PHYH","Gene",164,737,52,448,58,220,105,105,313,178
"ENSG00000086475","SEPHS1","Gene",34,337,63,183,31,200,52,47,283,168
"ENSG00000233256","RP11-445K13.2","Gene",1,NA,0,0,0,0,0,0,0,0
"ENSG00000165626","BEND7","Gene",5,177,19,58,50,165,10,21,84,169
"ENSG00000227175","RP11-214D15.2","Gene",0,NA,1,0,0,0,0,1,1,1
"ENSG00000165630","PRPF18","Gene",149,548,171,348,148,242,168,121,311,234
"ENSG00000282246","RP11-295P9.13","Gene",10,NA,10,14,16,246,1,6,31,179
"ENSG00000151474","FRMD4A","Gene",81,503,45,304,95,254,46,111,296,326
"ENSG00000273474","RP11-295P9.12","Gene",0,NA,0,2,0,12,0,0,2,4
"ENSG00000225112","RP11-295P9.6","Gene",0,NA,0,0,1,0,0,0,0,0
"ENSG00000234091","RP11-353M9.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000229751","RP11-142M10.2","Gene",0,NA,0,1,1,0,0,0,0,1
"ENSG00000235410","RP11-397C18.2","Gene",0,NA,0,2,0,0,0,0,0,0
"ENSG00000065809","FAM107B","Gene",323,581,358,236,109,1159,380,191,920,977
"ENSG00000236495","RP11-7C6.1","Gene",0,NA,0,1,0,0,0,0,0,5
"ENSG00000185267","CDNF","Gene",2,46,5,22,6,43,12,6,22,40
"ENSG00000187522","HSPA14","Gene",103,179,124,246,63,217,122,80,261,136
"ENSG00000272853","RP11-398C13.6","Gene",9,NA,20,38,13,54,9,18,31,63
"ENSG00000152455","SUV39H2","Gene",8,58,8,37,11,64,4,12,48,29
"ENSG00000152457","DCLRE1C","Gene",79,226,111,139,51,171,74,56,95,142
"ENSG00000197889","MEIG1","Gene",2,13,7,4,1,3,1,0,4,44
"ENSG00000152463","OLAH","Gene",0,1,0,2,0,0,1,1,1,0
"ENSG00000176244","ACBD7","Gene",1,5,0,2,0,0,1,1,3,5
"ENSG00000176236","C10orf111","Gene",3,NA,4,0,1,4,3,1,2,6
"ENSG00000152464","RPP38","Gene",72,430,123,194,51,155,110,75,192,275
"ENSG00000152465","NMT2","Gene",77,205,118,256,91,173,99,51,279,203
"ENSG00000148468","FAM171A1","Gene",88,1143,42,441,47,291,31,134,1245,259
"ENSG00000232739","RP11-25G10.2","Gene",0,NA,0,0,0,0,0,0,1,0
"ENSG00000077943","ITGA8","Gene",53,513,19,144,74,277,25,74,327,502
"ENSG00000148481","FAM188A","Gene",70,NA,70,287,56,366,75,100,271,240
"ENSG00000226140","RP11-461K13.1","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000165983","PTER","Gene",46,243,64,129,25,95,57,33,108,80
"ENSG00000165985","C1QL3","Gene",0,2,0,0,0,0,0,0,0,0
"ENSG00000148484","RSU1","Gene",410,1751,476,1458,118,744,476,404,1626,698
"ENSG00000107611","CUBN","Gene",17,124,8,40,19,133,9,101,247,92
"ENSG00000273153","RP11-406H21.2","Gene",0,NA,0,0,0,5,0,0,1,9
"ENSG00000107614","TRDMT1","Gene",62,320,71,134,56,231,46,63,177,259
"ENSG00000229124","VIM-AS1","Gene",108,249,62,194,28,83,71,48,179,90
"ENSG00000026025","VIM","Gene",20335,170001,13530,88450,5068,7783,14157,19134,85455,15630
"ENSG00000234961","RP11-124N14.3","Gene",28,NA,14,110,11,7,24,10,87,10
"ENSG00000148488","ST8SIA6","Gene",15,47,25,18,3,13,28,1,23,18
"ENSG00000204832","ST8SIA6-AS1","Gene",0,0,0,0,1,0,0,0,2,0
"ENSG00000165996","HACD1","Gene",16,127,14,69,53,596,12,36,196,144
"ENSG00000260589","STAM-AS1","Gene",6,23,8,4,4,19,8,0,12,41
"ENSG00000136738","STAM","Gene",99,358,110,193,55,176,121,86,214,185
"ENSG00000229190","RP11-390B4.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000148483","TMEM236","Gene",9,3,3,12,4,7,0,0,13,5
"ENSG00000260314","MRC1","Gene",752,219,211,1005,65,166,141,251,927,128
"ENSG00000235637","RP11-457D2.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000148482","SLC39A12","Gene",3,0,0,2,0,1,1,0,1,0
"ENSG00000226083","SLC39A12-AS1","Gene",0,0,0,0,0,0,0,0,0,2
"ENSG00000165995","CACNB2","Gene",0,28,5,12,109,2209,1,81,113,787
"ENSG00000240291","RP11-499P20.2","Gene",1,NA,2,3,10,157,1,0,15,63
"ENSG00000225527","RP11-383B4.4","Gene",0,NA,0,1,0,0,0,0,0,0
"ENSG00000241058","NSUN6","Gene",232,547,124,398,142,888,155,93,567,766
"ENSG00000165997","ARL5B","Gene",186,372,130,432,72,365,88,52,341,258
"ENSG00000234244","RP11-139J15.5","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000204740","MALRD1","Gene",3,5,2,9,11,23,15,9,3,4
"ENSG00000227734","RP11-49L2.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000233968","RP11-354E11.2","Gene",3,NA,0,0,3,0,0,0,1,3
"ENSG00000120594","PLXDC2","Gene",358,1072,352,830,301,1254,373,199,799,921
"ENSG00000238246","RP11-575A19.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000078114","NEBL","Gene",32,277,26,64,17,45,18,4,65,39
"ENSG00000204683","C10orf113","Gene",0,1,0,0,0,0,0,0,0,0
"ENSG00000231920","NEBL-AS1","Gene",0,11,1,1,0,3,1,0,4,10
"ENSG00000230109","RP11-275N1.1","Gene",0,NA,0,1,0,0,0,0,0,0
"ENSG00000204682","CASC10","Gene",8,108,4,36,1,34,7,13,40,22
"ENSG00000180592","SKIDA1","Gene",3,36,3,11,5,33,4,3,21,25
"ENSG00000078403","MLLT10","Gene",183,884,163,491,212,1603,212,195,501,845
"ENSG00000136770","DNAJC1","Gene",356,1623,561,970,206,499,545,252,717,585
"ENSG00000223601","EBLN1","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000260205","RP11-108B14.5","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000261671","RP11-573G6.6","Gene",0,NA,0,0,0,2,1,0,1,3
"ENSG00000148444","COMMD3","Gene",122,495,114,246,57,358,123,100,323,286
"ENSG00000269897","COMMD3-BMI1","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000168283","BMI1","Gene",70,462,99,199,37,322,102,78,398,204
"ENSG00000272516","RP11-573G6.9","Gene",0,NA,0,0,0,2,0,0,1,0
"ENSG00000271981","RP11-573G6.8","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000272366","RP11-573G6.10","Gene",0,NA,0,0,0,0,0,1,0,0
"ENSG00000077327","SPAG6","Gene",0,3,0,11,0,0,1,1,3,120
"ENSG00000150867","PIP4K2A","Gene",147,306,102,181,67,279,150,60,255,204
"ENSG00000165309","ARMC3","Gene",1,19,19,37,0,0,1,0,2,319
"ENSG00000148450","MSRB2","Gene",51,393,95,300,33,452,94,60,285,313
"ENSG00000168267","PTF1A","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000204566","LINC01552","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000179133","C10orf67","Gene",0,0,0,5,1,0,0,0,0,17
"ENSG00000224215","RP11-371A19.2","Gene",2,NA,2,1,0,0,0,0,1,2
"ENSG00000165312","OTUD1","Gene",56,114,31,49,25,138,25,8,144,112
"ENSG00000120549","KIAA1217","Gene",51,999,57,283,63,276,149,148,295,475
"ENSG00000107863","ARHGAP21","Gene",94,340,114,316,356,1416,100,133,384,818
"ENSG00000099256","PRTFDC1","Gene",4,41,7,27,25,228,24,16,60,102
"ENSG00000273107","RP11-165A20.3","Gene",1,NA,0,1,1,12,0,3,0,3
"ENSG00000151023","ENKUR","Gene",1,9,5,24,1,5,1,3,2,183
"ENSG00000185875","THNSL1","Gene",15,85,12,32,5,31,19,17,42,35
"ENSG00000231422","LINC01516","Gene",0,0,0,0,0,1,0,0,0,0
"ENSG00000233642","GPR158-AS1","Gene",0,0,0,0,0,0,0,0,0,1
"ENSG00000151025","GPR158","Gene",0,0,0,2,1,2,0,0,2,1
"ENSG00000280809","LINC00836","Gene",0,0,0,0,0,0,0,0,0,1
"ENSG00000226304","RP11-435M3.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000095777","MYO3A","Gene",0,18,0,1,3,2,0,0,0,3
"ENSG00000136750","GAD2","Gene",0,0,0,0,0,1,0,0,1,1
"ENSG00000077420","APBB1IP","Gene",500,651,907,393,145,128,1005,248,444,435
"ENSG00000236894","RP11-128B16.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000233261","LINC00264","Gene",0,NA,0,1,1,2,0,0,2,1
"ENSG00000234296","RP13-16H11.7","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000231976","LINC00202-2","Gene",0,NA,0,0,0,1,0,0,1,0
"ENSG00000227932","RP13-16H11.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000148459","PDSS1","Gene",26,85,23,35,10,89,13,24,59,30
"ENSG00000235843","RP13-16H11.5","Gene",0,NA,0,0,0,6,0,0,1,1
"ENSG00000136754","ABI1","Gene",364,1329,469,802,155,661,498,258,812,618
"ENSG00000232224","LINC00202-1","Gene",0,NA,0,0,5,12,1,1,2,15
"ENSG00000236983","LINC00614","Gene",0,NA,0,0,0,0,0,1,0,0
"ENSG00000107890","ANKRD26","Gene",76,381,102,247,234,699,101,129,166,448
"ENSG00000136758","YME1L1","Gene",672,1575,467,1103,235,962,575,300,898,705
"ENSG00000120539","MASTL","Gene",33,53,16,34,15,101,10,10,39,44
"ENSG00000107897","ACBD5","Gene",101,300,149,239,54,160,118,96,191,139
"ENSG00000262412","RP11-85G18.6","Gene",0,NA,2,2,0,2,4,2,1,4
"ENSG00000260151","RP11-748L13.6","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000182077","PTCHD3","Gene",0,NA,0,5,0,0,0,0,1,2
"ENSG00000099246","RAB18","Gene",267,1168,295,763,122,752,300,287,985,622
"ENSG00000150051","MKX","Gene",1,6,1,6,0,8,4,1,1,13
"ENSG00000230500","MKX-AS1","Gene",0,3,0,0,0,0,0,0,0,1
"ENSG00000169126","ARMC4","Gene",3,14,2,32,0,9,0,4,3,100
"ENSG00000233472","RP11-218D6.4","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000150054","MPP7","Gene",49,135,52,216,53,182,59,54,179,60
"ENSG00000282996","RP11-351M16.4","Gene",1,NA,7,12,1,2,2,2,3,7
"ENSG00000237128","RP11-351M16.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000254635","WAC-AS1","Gene",129,628,135,246,78,457,107,111,395,297
"ENSG00000095787","WAC","Gene",305,1249,270,678,321,2102,345,200,894,1207
"ENSG00000095739","BAMBI","Gene",32,195,67,130,29,45,70,24,50,331
"ENSG00000236716","RP11-478H13.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000235824","LINC00837","Gene",0,0,0,0,0,3,0,0,0,0
"ENSG00000204365","C10orf126","Gene",0,NA,0,0,1,0,0,0,0,0
"ENSG00000120563","LYZL1","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000224597","SVIL-AS1","Gene",92,NA,55,263,71,221,34,91,218,152
"ENSG00000197321","SVIL","Gene",166,809,316,755,2138,11873,256,622,1444,5127
"ENSG00000165757","KIAA1462","Gene",155,NA,71,686,112,622,92,208,885,420
"ENSG00000107951","MTPAP","Gene",21,97,18,57,23,234,21,19,91,113
"ENSG00000107968","MAP3K8","Gene",936,1744,873,2908,320,134,823,256,1127,849
"ENSG00000228800","RP11-253D19.1","Gene",1,NA,0,16,1,0,0,1,7,2
"ENSG00000230298","RP11-253D19.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000151033","LYZL2","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000230998","RP11-14C22.3","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000230720","RP11-14C22.6","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000183621","ZNF438","Gene",57,307,46,164,45,247,49,50,141,145
"ENSG00000272381","RP11-192P3.4","Gene",0,NA,0,1,2,5,0,0,0,1
"ENSG00000237036","ZEB1-AS1","Gene",34,218,25,133,5,225,23,29,168,141
"ENSG00000148516","ZEB1","Gene",192,1692,133,1073,299,2661,173,399,1054,1246
"ENSG00000223834","RP11-472N13.2","Gene",2,NA,0,0,1,4,0,0,0,0
"ENSG00000237797","RP11-472N13.3","Gene",19,NA,9,18,8,3,12,10,24,11
"ENSG00000165322","ARHGAP12","Gene",112,366,116,164,74,737,138,89,234,340
"ENSG00000170759","KIF5B","Gene",495,2767,522,1552,398,3989,563,475,1708,1268
"ENSG00000227253","RP11-166N17.1","Gene",0,NA,0,0,0,2,0,0,0,1
"ENSG00000120616","EPC1","Gene",557,2164,632,1171,377,2159,809,418,1189,2132
"ENSG00000226842","RP11-166N17.3","Gene",1,NA,1,0,0,6,1,3,1,6
"ENSG00000233825","RP11-135A24.4","Gene",0,NA,1,0,0,0,0,0,2,2
"ENSG00000229327","RP11-135A24.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000216937","CCDC7","Gene",43,175,40,131,83,433,39,64,65,299
"ENSG00000150076","CCDC7","Gene",3,NA,4,14,28,117,7,8,8,51
"ENSG00000273038","RP11-479G22.8","Gene",7,NA,3,18,6,32,9,5,39,25
"ENSG00000150093","ITGB1","Gene",1283,7276,1374,5682,893,12195,2005,1637,9758,4863
"ENSG00000229656","RP11-462L8.1","Gene",1,NA,1,1,0,3,6,1,2,5
"ENSG00000233387","RP11-342D11.3","Gene",9,NA,8,0,1,3,15,5,11,2
"ENSG00000099250","NRP1","Gene",375,2594,110,1539,220,671,161,297,1968,939
"ENSG00000238258","RP11-342D11.2","Gene",3,NA,0,11,0,3,6,7,15,5
"ENSG00000273012","RP11-90B22.1","Gene",0,NA,0,0,1,0,0,0,1,1
"ENSG00000226412","RP11-476F14.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000203565","RP13-259N13.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000261683","LINC00838","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000223470","RP11-490O24.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000148498","PARD3","Gene",14,153,39,63,146,660,10,40,99,367
"ENSG00000226386","PARD3-AS1","Gene",0,0,2,1,2,35,0,0,0,13
"ENSG00000283000","RP11-297A16.4","Gene",0,NA,0,0,0,0,0,0,1,1
"ENSG00000108094","CUL2","Gene",127,518,151,293,88,405,148,92,324,225
"ENSG00000230534","RP11-297A16.2","Gene",14,NA,11,9,6,3,6,3,8,4
"ENSG00000095794","CREM","Gene",1041,1245,521,1028,124,345,560,236,1003,399
"ENSG00000233200","RP11-324I22.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000108100","CCNY","Gene",100,561,74,270,74,814,79,78,453,412
"ENSG00000271335","RP11-324I22.4","Gene",5,NA,10,13,11,72,9,2,21,52
"ENSG00000177291","GJD4","Gene",0,1,0,0,0,1,0,0,1,1
"ENSG00000273312","RP11-425A6.5","Gene",0,NA,0,0,0,2,0,0,1,2
"ENSG00000177283","FZD8","Gene",10,75,2,27,5,13,33,7,24,22
"ENSG00000280719","PCAT5","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000227313","RP11-309N24.1","Gene",0,NA,0,0,0,1,0,0,1,0
"ENSG00000227475","RP11-810B23.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000237002","RP11-92J19.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000238176","RP11-322I2.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000148513","ANKRD30A","Gene",0,0,0,0,0,1,0,0,1,13
"ENSG00000234918","RP11-20F24.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000235687","LINC00993","Gene",0,NA,0,0,0,0,0,0,0,2
"ENSG00000256892","MTRNR2L7","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000226578","RP11-258F22.1","Gene",0,NA,0,1,1,14,2,0,3,1
"ENSG00000198105","ZNF248","Gene",36,241,53,95,101,1157,63,90,143,531
"ENSG00000260137","RP11-258F22.2","Gene",0,NA,0,0,0,4,0,0,1,2
"ENSG00000236514","RP11-162G10.5","Gene",14,NA,6,23,5,18,9,9,17,17
"ENSG00000175395","ZNF25","Gene",43,213,32,140,36,504,41,50,134,183
"ENSG00000226447","RP11-393J16.4","Gene",0,NA,0,0,1,0,0,0,0,0
"ENSG00000189180","ZNF33A","Gene",151,615,116,377,125,462,114,130,295,388
"ENSG00000075407","ZNF37A","Gene",107,467,107,302,161,594,92,100,247,453
"ENSG00000272983","RP11-508N22.12","Gene",0,NA,1,2,17,45,1,3,6,25
"ENSG00000273019","RP11-508N22.13","Gene",0,NA,1,0,1,6,0,0,2,3
"ENSG00000224761","RP11-508N22.9","Gene",0,NA,0,0,1,0,0,0,0,0
"ENSG00000226113","RP11-672F9.1","Gene",0,NA,0,0,0,0,0,0,1,0
"ENSG00000203496","RP11-291L22.4","Gene",0,NA,0,1,0,0,0,0,0,0
"ENSG00000237592","IGKV1OR10-1","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000185904","LINC00839","Gene",7,94,6,44,2,7,3,24,36,7
"ENSG00000196693","ZNF33B","Gene",84,410,76,204,61,136,73,84,165,217
"ENSG00000233515","LINC01518","Gene",0,0,0,0,0,0,0,0,0,0
